Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count
0,3,2014,4.7,0,2,198468,5,2
7,16,2011,4.4,1,0,134825,3,5
7,5,2018,1.1,2,0,85348,5,4
9,21,2000,1.8,3,0,222084,2,3
8,9,2001,1.0,3,1,134631,3,4
2,12,2003,4.1,2,1,82053,3,1
7,10,2003,4.8,2,2,225791,5,3
3,13,2010,3.5,3,1,198438,2,2
8,23,2008,3.2,2,1,79458,3,3
5,28,2010,4.4,3,0,268313,5,5
4,6,2009,3.5,3,0,204765,2,2
8,23,2021,4.8,0,1,104524,2,3
2,19,2018,2.1,2,0,42708,2,4
2,18,2002,2.9,2,0,272265,5,1
8,23,2020,2.7,2,2,229293,4,2
0,22,2002,1.4,1,2,176728,3,1
7,5,2016,3.4,0,0,141737,4,1
6,26,2011,4.0,0,0,201949,2,4
4,8,2004,1.0,0,2,23445,4,5
8,9,2016,1.6,3,2,67192,2,4
5,25,2018,1.5,2,2,181778,5,1
4,6,2020,2.4,2,1,103185,2,3
8,9,2023,3.4,2,2,19096,3,2
0,22,2012,4.5,0,1,187400,5,3
1,29,2018,2.8,2,2,115288,5,1
5,11,2012,4.4,3,2,179403,5,3
8,9,2018,2.6,2,0,17983,3,3
7,10,2016,2.4,0,0,227774,3,2
1,1,2018,1.6,2,0,117550,2,2
1,0,2015,1.2,2,1,241727,5,1
3,14,2023,4.8,2,2,209679,5,4
5,25,2010,1.7,2,2,217611,4,2
4,4,2009,3.3,0,0,248973,3,3
9,27,2010,4.5,2,0,234158,5,4
0,3,2005,3.3,1,2,188588,2,4
3,15,2007,1.6,0,2,66019,4,4
6,26,2010,3.2,0,0,223473,3,4
4,8,2009,1.0,3,1,285502,4,4
3,14,2002,4.6,2,1,103548,5,4
0,22,2023,2.8,0,0,236824,3,5
7,10,2013,4.0,2,1,54259,5,1
2,18,2021,1.3,1,0,52051,5,1
6,26,2006,1.5,3,2,230750,5,3
4,6,2017,3.3,2,2,210820,5,5
8,23,2018,3.7,0,2,165909,5,4
6,20,2014,3.7,3,2,96918,4,5
6,26,2015,4.6,1,2,275056,5,3
3,14,2022,1.6,2,0,34818,3,4
0,2,2019,3.7,0,1,128588,2,5
3,13,2013,1.5,1,1,67309,3,5
0,3,2017,2.8,1,0,156076,3,2
0,3,2017,2.8,3,1,134013,4,2
4,4,2011,4.0,1,1,279343,3,1
5,25,2014,4.4,0,2,92731,2,2
2,18,2007,1.4,3,2,149686,5,1
7,5,2011,2.4,2,0,12182,2,1
9,17,2018,2.9,2,1,19860,5,2
6,26,2012,1.5,2,0,248095,3,3
4,4,2002,1.9,1,2,136171,2,1
5,11,2011,4.9,2,1,292740,2,3
5,25,2020,1.7,3,1,11757,3,1
7,16,2008,3.0,2,1,121774,3,3
4,6,2008,2.3,2,0,100144,3,3
9,17,2004,1.2,3,1,205648,5,5
4,8,2007,3.0,0,1,45399,3,1
6,24,2023,2.4,0,0,180980,5,2
2,19,2018,2.8,3,0,230958,4,1
1,0,2019,1.8,0,1,264879,3,4
9,17,2009,2.0,0,2,201954,4,5
8,9,2005,3.2,3,0,29885,2,2
5,11,2008,4.5,1,2,242378,4,3
4,4,2017,4.1,1,0,177019,5,3
1,1,2007,4.4,0,0,134697,5,1
2,19,2019,3.9,0,1,144476,4,5
8,9,2014,3.8,2,2,99337,3,4
0,3,2010,2.2,0,2,7796,5,1
1,0,2014,2.7,1,0,69430,3,5
0,3,2005,4.1,1,1,266230,5,4
9,17,2021,1.7,3,1,69739,4,5
6,26,2010,3.5,2,2,215054,2,1
7,16,2011,2.0,0,0,171458,4,1
0,3,2016,3.8,1,2,40584,3,5
9,27,2021,2.5,3,1,216994,3,3
8,7,2013,1.6,3,2,294269,5,3
1,29,2021,3.3,2,0,48794,4,4
7,5,2021,1.9,3,0,200177,2,2
7,16,2003,3.6,3,0,207893,2,2
5,25,2008,3.1,1,2,232100,2,2
9,21,2023,2.2,2,1,64724,3,4
6,26,2002,1.7,0,0,216695,4,5
9,27,2020,2.6,2,1,115468,5,1
7,5,2013,3.0,2,0,236300,3,4
7,16,2016,4.7,0,0,220208,2,3
5,28,2021,4.5,3,1,227466,5,5
7,10,2022,3.6,0,0,198362,5,5
5,25,2016,1.4,3,0,82265,3,4
7,16,2018,4.1,1,0,186690,4,2
7,16,2009,4.6,3,1,101116,4,5
8,9,2019,2.6,1,0,75419,2,4
2,19,2020,4.7,0,2,246105,4,5
1,0,2006,3.0,0,2,281470,3,4
9,17,2007,3.2,0,0,60103,2,1
8,23,2021,2.1,3,1,289967,4,3
1,1,2013,3.8,0,0,48409,4,1
9,27,2008,3.5,3,2,179107,2,3
0,2,2019,2.8,3,0,275450,3,5
1,29,2014,2.9,3,1,29373,4,3
8,7,2011,2.0,0,1,290151,2,5
9,27,2012,3.9,0,2,170913,5,3
4,8,2010,4.9,0,1,241911,3,4
8,7,2017,2.8,2,2,220325,5,2
6,20,2007,3.0,1,0,108785,2,5
0,22,2002,3.4,0,1,3252,2,3
9,27,2018,3.0,0,1,45542,4,2
3,13,2011,4.7,0,0,152590,5,2
2,12,2005,2.6,2,2,246894,5,1
3,13,2019,3.6,0,1,8331,3,1
5,28,2011,2.1,2,0,208405,5,5
0,22,2018,3.2,2,0,246601,5,5
4,8,2007,2.1,2,0,272168,2,5
1,0,2004,2.9,3,0,203128,2,3
2,12,2000,3.8,1,2,278822,5,2
5,11,2002,4.3,0,1,28597,2,4
5,11,2006,4.2,0,2,6007,3,4
6,24,2019,3.8,2,0,172526,4,1
4,6,2001,2.8,2,2,74603,4,1
0,2,2013,4.1,2,0,289188,2,5
0,22,2020,1.3,2,0,100488,2,2
2,18,2002,4.2,1,2,213561,5,1
3,13,2013,4.5,1,0,17331,2,3
6,24,2018,3.3,3,2,27157,5,3
8,7,2016,1.2,0,1,157466,4,1
7,5,2001,2.7,0,1,176838,4,5
6,20,2000,1.2,1,0,184243,2,2
2,19,2021,4.7,0,0,177602,4,5
6,24,2004,2.1,1,1,218620,4,4
7,16,2001,1.6,3,2,17635,4,3
6,24,2021,2.0,2,2,52286,4,2
8,23,2007,4.9,2,2,193478,2,4
2,19,2021,4.6,1,0,59420,3,3
0,3,2023,2.6,1,1,113505,4,4
0,22,2020,2.1,3,1,32116,5,2
9,17,2012,3.2,3,2,239063,4,1
0,2,2018,4.4,0,1,46165,4,3
0,3,2005,4.0,1,1,203866,4,2
0,22,2023,3.6,1,1,238306,5,2
4,8,2007,4.0,2,0,46601,3,5
9,17,2016,3.4,0,2,135013,4,1
9,17,2008,1.3,3,2,289632,2,4
1,0,2013,2.3,3,0,158475,4,1
3,13,2022,1.3,3,2,102092,3,4
8,7,2005,3.5,1,2,252280,5,1
0,3,2022,3.6,1,0,187515,2,5
6,20,2009,1.6,1,0,222076,5,4
7,10,2011,3.5,3,2,190224,4,5
7,10,2007,3.6,2,0,264856,2,4
3,13,2008,4.9,0,2,92827,2,5
0,22,2002,2.3,1,2,273206,3,5
0,22,2005,2.2,2,1,63288,3,3
9,27,2001,2.6,1,0,167586,2,2
6,20,2004,4.6,3,0,285734,4,4
2,19,2014,2.0,0,1,260213,3,4
3,13,2021,5.0,2,1,213777,4,4
3,15,2017,3.7,0,2,141739,4,3
7,5,2017,3.3,2,2,141231,3,1
0,3,2008,1.3,2,1,266370,2,2
0,22,2005,4.4,3,1,26960,3,3
7,5,2009,2.3,1,1,34712,5,3
0,22,2002,4.3,1,2,67800,3,1
7,10,2008,2.7,3,1,181728,2,5
8,23,2005,1.3,0,2,238522,3,3
2,12,2002,1.1,0,2,185040,2,2
1,1,2000,5.0,3,0,260128,2,3
1,0,2000,4.6,2,0,283980,2,4
2,12,2014,1.9,3,2,263883,2,3
6,24,2018,1.5,0,0,119965,2,2
2,12,2014,4.5,2,1,58937,2,5
1,1,2011,4.7,3,1,193401,4,1
0,2,2015,1.9,2,1,169511,4,4
7,5,2004,4.9,1,1,83044,3,3
9,27,2003,4.0,1,2,70381,5,2
8,23,2020,1.2,3,2,6927,4,2
3,15,2001,2.0,0,2,67832,3,2
1,0,2023,3.5,2,0,164915,2,3
2,19,2016,4.6,0,0,199029,4,4
1,29,2014,1.9,1,1,38682,3,1
6,20,2010,2.4,0,0,274652,4,3
7,16,2005,4.3,3,1,133571,4,2
0,2,2020,4.4,1,2,125073,5,1
4,6,2022,3.4,0,0,248894,5,2
4,8,2013,2.3,1,0,258356,4,2
3,13,2006,4.3,3,2,105635,5,4
3,14,2016,3.6,0,1,292131,4,4
7,16,2019,1.8,3,2,107742,3,4
1,0,2020,2.1,3,1,50793,3,3
3,14,2008,1.4,1,1,1123,5,4
6,26,2014,3.5,1,1,57902,2,2
4,4,2001,1.4,3,2,287005,4,4
7,5,2014,4.9,2,0,284339,5,2
1,0,2021,3.9,3,1,263073,4,3
0,3,2018,2.9,3,0,107147,3,5
7,16,2011,3.2,2,2,176930,5,2
1,0,2004,2.2,1,0,190504,3,2
2,12,2021,4.3,2,0,189655,5,2
7,10,2019,3.5,0,2,195620,2,1
3,14,2016,1.7,3,1,241003,2,4
3,13,2000,3.3,0,1,92704,2,1
7,5,2019,4.5,1,1,38471,4,4
9,21,2006,4.9,1,0,65918,2,3
5,28,2001,1.4,2,2,142032,4,4
0,22,2015,4.7,1,0,98489,4,4
7,5,2015,3.9,3,0,89148,2,1
6,24,2003,4.1,2,1,209373,3,3
1,0,2010,1.1,1,0,31604,2,1
0,3,2010,4.1,1,0,96811,4,3
9,21,2007,2.0,0,2,298306,3,1
6,20,2022,2.4,2,1,123282,5,1
9,21,2010,4.3,1,0,36065,5,2
0,2,2018,4.5,0,0,258956,4,1
2,18,2023,3.7,2,2,94090,2,5
4,4,2018,1.5,0,2,125435,4,2
5,25,2020,4.7,3,2,186954,5,2
8,7,2007,3.2,2,1,220661,4,3
9,27,2023,3.9,1,1,233808,5,4
4,6,2016,4.5,2,0,95176,3,2
5,28,2002,2.7,1,2,93897,3,1
7,10,2002,1.4,3,0,258150,3,2
4,8,2002,1.6,0,2,209751,3,2
5,28,2015,2.1,0,1,184933,5,1
8,9,2002,3.9,0,2,281616,2,3
9,27,2008,2.9,3,1,2954,3,3
4,4,2013,4.5,0,1,192153,2,4
5,11,2007,2.6,2,0,163892,2,1
1,29,2021,3.4,0,0,249377,4,1
9,17,2014,4.5,3,0,108746,2,5
6,26,2017,2.6,1,0,108462,2,1
3,14,2008,2.7,3,0,277355,3,1
8,9,2000,1.9,1,1,48815,3,4
3,14,2016,1.1,3,2,97530,4,5
5,11,2009,2.2,1,0,173798,3,2
2,12,2010,4.3,2,2,121970,4,4
4,8,2006,1.3,1,2,222317,3,5
0,2,2010,4.9,0,2,243840,5,2
8,7,2019,3.0,2,0,71366,4,2
3,14,2010,4.1,3,0,292108,4,4
1,29,2014,5.0,2,0,175795,3,2
8,23,2023,1.0,1,0,131850,3,4
4,8,2016,1.5,1,2,6248,5,1
5,28,2023,2.4,0,1,165233,5,3
7,5,2002,4.0,1,0,292289,3,1
2,18,2017,2.1,0,0,140119,5,4
9,21,2018,4.1,1,2,159375,2,4
9,17,2002,2.5,0,1,235829,2,5
9,21,2008,2.6,0,2,159839,4,2
3,13,2013,4.5,3,2,197271,4,5
7,16,2001,1.2,0,2,92504,3,1
0,3,2002,4.4,0,2,274125,3,3
9,27,2015,4.6,2,0,116791,5,5
4,6,2002,2.3,2,0,94746,2,1
3,14,2018,1.6,0,1,47344,4,5
8,9,2007,2.8,0,1,36288,4,1
1,1,2021,4.6,0,2,249421,5,1
8,9,2010,3.2,2,2,3706,4,2
3,14,2002,3.8,1,0,260780,4,5
5,11,2006,3.7,2,1,169269,3,2
3,13,2005,2.7,2,2,241335,5,3
3,14,2011,1.4,2,0,30785,4,3
9,21,2005,3.1,3,2,130573,4,1
4,8,2001,3.9,3,1,85459,5,2
1,29,2008,2.4,3,0,2880,3,4
9,21,2010,2.8,3,2,38770,3,1
2,19,2016,4.0,2,0,110946,5,4
6,26,2023,1.7,3,2,52144,4,1
2,18,2004,3.2,3,0,31309,3,2
3,13,2016,2.1,0,0,253096,2,5
3,13,2008,4.1,1,1,286699,3,5
5,25,2007,3.2,0,1,213982,2,3
0,2,2000,3.5,2,0,178868,4,4
1,0,2007,4.5,1,1,188241,4,2
1,0,2012,4.5,3,2,78159,3,1
0,22,2021,4.9,0,0,281135,3,3
3,14,2006,2.7,2,1,51538,2,2
0,2,2001,4.4,1,0,17528,5,5
3,14,2014,1.6,0,0,62028,4,1
6,20,2013,4.0,0,1,34829,3,5
6,26,2002,4.8,3,0,199318,5,1
9,17,2022,2.3,3,2,95978,3,1
9,17,2005,3.8,2,2,164618,5,1
2,19,2023,4.3,0,0,271366,4,2
4,4,2002,2.2,1,0,157490,3,1
2,18,2010,3.2,1,2,89097,3,3
0,22,2005,4.6,0,2,117063,2,4
5,25,2020,3.6,1,2,221974,2,4
8,9,2022,1.1,1,1,207352,4,1
2,18,2011,1.7,3,1,205613,5,5
9,21,2000,4.5,3,1,179413,3,3
1,0,2012,4.0,1,2,11943,5,2
3,15,2013,1.5,0,0,121184,2,5
9,27,2023,1.4,3,2,232647,2,2
8,9,2023,1.3,1,2,221773,5,1
6,26,2005,2.0,0,1,2587,4,5
4,6,2007,1.6,1,2,186107,3,1
6,20,2013,3.1,0,2,95849,4,5
3,15,2021,4.9,1,1,256022,3,1
7,10,2012,4.9,0,2,66286,3,5
2,12,2006,1.4,2,1,242946,3,3
8,23,2014,3.6,1,1,105747,4,5
8,7,2004,3.9,0,1,292261,4,5
7,10,2019,2.7,3,2,259731,3,5
7,5,2004,3.2,2,0,201279,5,5
6,20,2012,2.8,3,1,101331,4,4
3,13,2014,1.3,0,0,136281,3,1
1,1,2012,2.5,0,0,123274,4,1
1,1,2011,4.4,2,0,271772,2,4
2,18,2007,4.4,0,0,217729,4,5
9,21,2016,4.3,0,0,261701,3,2
8,9,2021,2.2,3,2,131183,4,5
1,1,2019,3.0,1,2,120036,5,2
9,21,2005,3.5,2,2,238981,2,4
9,21,2013,2.5,3,1,116315,4,3
4,6,2017,1.3,3,0,257004,5,4
0,22,2023,4.6,3,2,133898,5,1
5,11,2017,1.6,1,0,252284,5,5
1,1,2015,1.2,0,1,20498,4,2
7,5,2003,1.0,3,1,290535,5,2
9,17,2016,3.7,2,2,270347,4,5
7,10,2006,4.5,0,1,117365,3,3
1,29,2014,3.0,2,0,253364,2,1
9,21,2001,3.4,1,1,268824,3,2
7,10,2000,4.8,3,1,289527,5,2
4,8,2000,2.7,2,0,109892,2,4
1,29,2009,1.0,1,0,115516,5,2
5,11,2008,4.6,2,1,190787,5,2
7,10,2009,3.6,0,1,225418,2,5
0,2,2023,4.6,3,2,292227,2,1
7,5,2023,1.6,3,0,53057,2,5
4,8,2011,4.4,2,2,34683,2,5
1,29,2002,2.7,0,0,3714,2,4
0,22,2008,4.4,3,2,20870,3,4
9,21,2022,3.2,0,1,137887,2,1
0,2,2006,1.2,2,1,163168,2,2
2,19,2021,2.4,1,1,285074,3,1
9,17,2003,3.0,0,2,162482,4,5
7,16,2014,3.5,0,1,28412,2,1
0,2,2012,4.7,3,0,192319,2,2
4,8,2011,4.0,0,0,52368,2,2
9,17,2002,4.7,2,2,112996,5,4
8,9,2014,1.7,1,0,124805,3,3
9,21,2016,4.4,2,2,234156,4,2
0,2,2011,4.8,3,0,80241,2,3
1,29,2023,3.9,2,2,70509,4,3
6,20,2015,4.2,0,2,174612,5,3
1,0,2013,3.6,0,1,151733,5,5
6,26,2011,3.1,1,1,31392,3,4
9,21,2007,2.1,3,1,141895,2,1
1,0,2002,1.1,2,1,192750,4,1
8,7,2018,1.3,1,0,143904,4,2
3,15,2017,3.6,3,2,263823,5,4
7,5,2010,4.9,2,2,52477,2,1
2,12,2020,2.4,3,1,194984,4,3
0,22,2012,3.2,2,2,184888,3,1
1,0,2007,2.5,1,1,197226,2,2
0,22,2004,4.6,1,2,86804,2,1
1,0,2012,1.5,1,2,103264,5,2
4,8,2010,5.0,0,1,13964,3,2
4,6,2020,4.0,2,2,213276,4,2
2,12,2013,2.2,0,1,112848,4,3
1,0,2018,5.0,0,1,142084,3,2
9,27,2014,1.8,2,1,221431,5,3
7,10,2001,3.5,2,2,203096,3,2
0,22,2010,4.1,0,2,148960,4,1
0,3,2019,4.0,2,1,110956,3,1
8,23,2002,2.8,2,1,62045,4,3
7,5,2020,4.1,3,1,84199,4,4
2,12,2013,2.0,0,0,279322,3,5
1,1,2005,3.4,0,0,209898,3,4
4,6,2006,3.8,0,0,211493,5,1
3,14,2010,2.8,0,1,132553,4,1
0,3,2005,2.0,3,0,153520,5,2
7,10,2009,2.0,3,2,133496,4,3
1,0,2008,1.5,3,1,154191,5,5
2,12,2005,3.9,1,1,236419,2,4
2,18,2022,4.7,0,1,114692,4,1
3,14,2021,2.5,1,2,184243,2,4
8,9,2004,1.7,3,2,207917,3,1
6,20,2022,1.5,1,2,204331,4,5
5,11,2015,2.9,0,2,207667,5,2
1,29,2023,4.1,3,0,209321,3,1
7,10,2008,2.7,1,0,75955,3,1
9,17,2019,3.7,1,2,248482,2,1
6,26,2005,1.9,2,0,171558,5,4
6,20,2012,4.5,0,2,112693,4,3
1,0,2012,3.7,0,0,243051,2,3
9,27,2009,1.2,2,0,229601,2,2
3,15,2002,3.4,1,2,233745,5,5
7,5,2018,4.8,3,2,180127,4,5
2,18,2009,2.7,3,2,284027,2,5
0,22,2001,4.5,1,2,147300,2,4
2,18,2013,2.2,1,0,196832,3,1
4,6,2010,3.1,3,1,112998,5,1
1,1,2014,2.4,2,1,35891,4,2
4,8,2014,2.0,2,2,291584,4,2
8,9,2022,5.0,0,2,284939,4,3
1,0,2001,4.6,2,1,79217,4,4
8,9,2016,1.2,3,2,203550,2,3
1,0,2002,4.1,2,2,116029,3,1
7,10,2017,2.0,0,1,116231,3,5
1,0,2000,2.1,1,0,28961,3,3
6,20,2005,3.5,3,0,46360,3,2
6,20,2018,1.7,0,0,241508,3,1
7,5,2000,5.0,2,2,98983,5,2
8,23,2007,4.6,1,2,19822,3,3
2,12,2008,4.4,3,2,197298,5,2
9,27,2019,3.7,3,1,94672,3,3
7,10,2005,3.4,3,0,104731,5,3
4,4,2010,3.4,1,1,55981,5,2
0,2,2018,2.4,2,0,229468,3,4
4,4,2017,2.6,0,1,248401,5,5
5,11,2005,3.1,3,0,170453,2,1
9,27,2011,1.1,2,1,7027,3,1
2,19,2004,4.6,0,2,35520,3,2
7,5,2023,2.3,0,0,190775,3,5
6,20,2017,4.6,0,1,197307,3,1
3,15,2019,3.6,3,0,277052,4,4
3,13,2021,2.9,1,0,110514,3,5
7,10,2021,3.5,1,2,142515,5,2
0,3,2002,2.9,0,2,194395,2,4
5,25,2010,2.6,3,0,112202,4,2
7,16,2003,1.9,0,2,138278,5,2
8,9,2010,3.3,0,1,82193,2,1
6,24,2016,1.9,1,1,195310,4,3
4,4,2003,4.7,3,0,262487,3,2
0,3,2003,1.4,2,0,173657,4,3
8,9,2005,2.8,1,1,138032,3,4
5,28,2018,4.6,1,1,28506,4,3
5,25,2013,4.2,1,0,233376,5,1
6,20,2004,4.1,2,0,258551,4,3
9,21,2023,2.0,0,2,151074,4,3
8,23,2008,1.6,2,1,249127,3,1
7,10,2006,3.8,1,2,28024,4,4
2,18,2023,2.1,3,0,41573,5,4
8,9,2014,3.8,0,0,282059,4,5
0,2,2018,3.4,2,0,203904,3,1
8,9,2020,1.8,1,0,82553,2,1
8,9,2011,1.1,1,1,198502,3,2
1,0,2017,1.3,0,1,150473,3,4
6,26,2000,4.3,3,0,285783,4,1
2,12,2017,3.1,1,1,189399,5,4
3,14,2018,4.3,3,1,272171,4,4
1,1,2022,2.1,1,0,229332,4,1
1,0,2003,4.8,2,0,222592,5,2
3,13,2020,4.5,0,1,258609,3,3
4,8,2004,4.7,1,0,18312,2,5
4,8,2017,1.4,3,2,95534,4,2
9,21,2014,4.2,2,0,183204,4,2
2,19,2002,4.0,0,0,289835,3,4
6,24,2010,1.2,2,1,287661,3,1
7,5,2000,4.7,3,0,237644,2,3
4,4,2006,1.8,0,0,242383,3,1
7,16,2008,3.6,0,0,289881,3,2
4,6,2008,1.1,2,2,178375,5,2
0,2,2009,3.4,2,2,125102,2,4
6,26,2018,4.7,0,0,265068,3,3
0,22,2000,3.8,3,0,192924,5,4
0,22,2012,2.1,2,1,14736,2,5
2,18,2012,1.5,1,0,21286,2,5
0,2,2014,4.6,1,2,236646,5,4
1,1,2020,4.4,0,0,238626,3,3
2,12,2020,3.4,3,2,151481,4,3
3,13,2002,4.8,3,2,175627,5,3
5,28,2012,3.4,2,2,142096,5,4
3,13,2006,1.7,3,2,179625,3,5
0,3,2018,1.1,1,2,297999,4,5
4,4,2020,3.0,1,1,42460,4,1
3,14,2007,1.3,1,2,7611,3,1
5,25,2011,1.0,3,1,279545,2,3
8,23,2011,1.5,1,2,279685,4,3
3,13,2012,1.2,0,0,81363,3,4
4,4,2007,4.5,0,2,28181,5,4
8,7,2021,1.3,0,2,12904,4,3
8,7,2012,2.2,3,1,121281,5,1
2,19,2018,3.4,1,2,30302,3,2
6,26,2020,4.5,1,0,287416,5,5
3,13,2004,1.9,3,2,218934,4,3
0,22,2014,2.5,3,0,110792,3,4
4,6,2011,4.4,2,2,35353,5,3
6,26,2015,2.5,2,1,176012,3,4
2,12,2019,2.8,2,1,266566,3,3
6,26,2000,2.1,3,2,291534,3,5
5,25,2004,2.8,2,0,23803,5,3
9,27,2021,3.7,3,2,156437,2,3
4,4,2016,1.6,3,2,143592,4,5
4,6,2019,3.3,3,0,15599,5,3
9,27,2015,5.0,1,2,204501,3,2
3,13,2021,4.1,2,0,73569,4,1
6,26,2019,4.0,2,0,77676,4,4
8,7,2006,3.2,2,1,174548,3,4
8,7,2012,1.3,0,0,143095,5,1
9,27,2001,2.2,1,0,140038,3,4
0,3,2010,2.1,2,0,70950,3,1
0,2,2016,3.5,3,2,31540,4,1
6,24,2011,4.0,1,1,51730,2,5
3,13,2002,4.8,2,2,282165,4,4
3,13,2003,4.6,0,1,80305,2,2
9,21,2001,3.3,1,1,17416,2,3
9,17,2018,1.5,1,1,164345,2,2
3,14,2013,2.2,3,1,257294,5,2
8,9,2000,2.0,0,1,145101,3,5
6,26,2020,3.5,3,0,52571,4,3
1,0,2015,2.6,3,0,113253,5,5
3,15,2007,4.4,3,2,190302,4,1
1,1,2015,4.0,2,1,273881,4,1
0,3,2005,1.5,2,2,34067,4,4
6,20,2001,2.4,1,0,37724,5,1
0,2,2005,4.2,3,1,162896,4,5
5,11,2000,3.1,1,0,19996,3,1
8,23,2001,1.1,0,2,272667,2,5
9,21,2011,3.1,1,2,137183,3,4
6,20,2023,3.4,3,1,222656,5,5
7,16,2005,3.2,2,1,56745,3,4
3,15,2013,4.9,0,2,128700,2,2
3,14,2001,4.3,0,0,143290,4,5
8,9,2013,4.6,2,2,66042,5,5
9,21,2011,3.9,0,0,108980,3,5
4,4,2002,3.3,0,0,102527,3,3
7,10,2009,1.0,0,2,122795,3,3
6,26,2003,1.6,2,2,259664,3,4
3,13,2021,2.3,1,2,248883,2,4
1,1,2008,4.1,2,0,31192,4,3
0,22,2021,2.5,3,2,162133,3,3
0,3,2004,4.5,3,0,293787,2,2
5,25,2022,4.8,3,0,14112,2,5
6,24,2006,2.0,1,1,119785,5,1
3,13,2007,1.8,2,2,294977,4,2
1,29,2021,1.8,1,0,221393,3,1
9,21,2001,1.8,1,1,3626,2,4
6,26,2020,1.2,2,0,122890,5,1
3,15,2016,5.0,1,0,253812,4,4
3,13,2018,1.2,1,2,181581,3,3
1,1,2018,1.6,3,0,156578,5,1
9,27,2005,4.9,1,1,195620,3,2
2,12,2018,1.5,1,1,98136,5,5
9,21,2004,3.6,2,2,269148,2,4
6,24,2022,4.2,2,2,21289,2,5
7,10,2003,2.3,3,1,96610,4,1
9,27,2002,4.0,3,1,100229,3,2
0,3,2011,4.7,0,2,134561,5,1
8,9,2012,1.8,0,2,245309,3,5
4,4,2013,4.6,0,1,182736,2,4
5,11,2021,1.2,0,0,198986,3,1
5,25,2008,4.2,0,2,165677,2,4
1,29,2010,2.6,2,1,294829,4,1
1,1,2009,4.7,2,2,210522,3,2
0,2,2003,3.1,0,2,219289,3,1
6,26,2016,2.3,0,0,123501,3,3
7,5,2014,4.1,0,2,294266,4,1
5,25,2004,3.4,3,0,272534,5,3
3,14,2023,3.3,2,1,131367,2,1
5,25,2017,3.5,2,1,251153,5,4
2,19,2013,1.1,3,0,70756,4,5
6,20,2000,2.0,1,0,256374,3,3
3,13,2007,2.0,2,2,41481,2,5
5,11,2003,4.7,0,0,283694,5,4
6,20,2010,3.9,3,0,26930,3,3
1,29,2004,1.5,0,0,204079,3,1
5,11,2022,1.5,3,0,195259,5,4
6,26,2017,3.6,2,0,74760,3,5
5,28,2011,4.4,2,0,47786,3,1
5,25,2018,4.6,1,1,15033,2,1
8,9,2007,2.1,1,2,164847,2,4
7,16,2018,4.8,2,0,108824,3,4
5,11,2019,1.7,0,1,123664,4,3
8,9,2014,3.6,0,2,45675,2,5
1,29,2012,1.6,3,0,67160,4,3
0,2,2021,3.6,2,0,195923,3,1
1,29,2019,4.0,2,1,238714,5,2
8,7,2000,4.4,2,1,57645,3,3
2,12,2011,3.4,0,0,165710,3,5
7,5,2018,2.6,0,2,237726,4,4
3,13,2005,4.3,0,2,285678,3,2
0,22,2000,4.4,1,1,229438,5,1
0,3,2003,2.3,2,2,191174,5,3
8,23,2000,2.1,3,2,220704,3,4
9,17,2017,3.7,0,2,298624,3,2
7,10,2004,2.2,1,0,172373,3,5
7,5,2022,3.7,1,1,197471,3,1
9,17,2020,2.4,1,0,97270,4,5
4,4,2013,1.7,3,2,23936,4,4
8,23,2000,2.2,3,1,238229,5,1
3,15,2008,2.4,3,1,126868,5,3
9,21,2009,2.0,1,0,128629,5,5
9,27,2007,4.0,3,1,167913,5,5
0,2,2001,3.9,3,1,19843,3,4
3,13,2005,2.3,3,0,27293,4,3
7,16,2012,2.6,0,0,31130,4,5
9,21,2014,1.2,2,0,238967,4,3
1,1,2007,3.8,1,2,44190,2,3
2,18,2010,4.5,0,2,102085,3,3
3,15,2010,4.0,2,0,286041,2,2
0,22,2022,1.2,1,1,122902,2,3
9,17,2014,1.1,2,0,132424,5,3
1,29,2004,1.4,3,1,1117,4,1
6,26,2010,2.3,3,1,62065,2,2
0,2,2014,2.7,2,0,143682,5,2
3,15,2003,3.6,1,2,106969,5,2
0,3,2008,1.0,2,2,6390,5,4
4,4,2003,2.9,1,2,166661,4,2
6,24,2013,2.2,1,1,250461,3,5
7,16,2004,1.4,3,2,135482,4,2
5,11,2023,3.4,2,1,61514,2,2
0,22,2022,3.1,2,1,265538,3,4
8,9,2014,4.8,3,0,184138,4,1
2,18,2022,2.7,3,2,98677,4,3
0,3,2020,3.9,2,2,56504,2,1
4,6,2015,4.8,0,0,295428,3,5
2,19,2002,1.3,0,0,25176,2,1
3,13,2006,1.6,2,2,235768,5,2
2,18,2009,4.1,0,0,195365,5,2
9,27,2021,1.7,0,0,119053,5,5
0,2,2002,3.3,3,0,244633,3,2
9,17,2023,3.3,3,0,141645,3,5
0,3,2023,2.2,3,2,297332,4,3
8,23,2021,1.4,3,1,286903,5,3
0,2,2016,1.2,3,2,21081,4,1
6,24,2010,4.8,3,0,175065,4,4
1,0,2019,1.9,1,0,6745,2,1
1,0,2002,1.9,1,0,121009,5,4
8,7,2005,3.5,1,2,19095,4,3
0,2,2006,1.0,3,1,83723,4,3
2,19,2019,3.4,0,2,257955,3,1
4,6,2020,4.0,2,0,138575,2,4
8,9,2002,2.1,1,2,205620,4,5
1,29,2005,3.6,1,2,99212,3,4
9,21,2001,4.3,1,1,9556,5,5
